timestamp,adservice_running,adservice_paused,cartservice_running,cartservice_paused,checkoutservice_running,checkoutservice_paused,currencyservice_running,currencyservice_paused,emailservice_running,emailservice_paused,paymentservice_running,paymentservice_paused,productcatalogservice_running,productcatalogservice_paused,recommendationservice_running,recommendationservice_paused,shippingservice_running,shippingservice_paused,optimize_flag,pause_flag
2025-06-01T17:06:07.002466,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:06:27.047779,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:06:47.086904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-01T17:07:07.140889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-01T17:07:27.181004,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:07:47.222161,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:08:07.263046,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:08:27.316954,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:08:47.359707,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0
2025-06-01T17:09:07.400719,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0
2025-06-01T17:09:27.443473,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:09:47.495946,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:10:07.539949,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:10:27.584052,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:10:47.622668,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:11:07.661749,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:11:27.703193,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:11:47.746442,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:12:07.787854,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:12:27.841815,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:12:47.882673,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:13:07.974014,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:13:28.013925,1,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:13:48.068507,1,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:14:08.109407,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:14:28.158516,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:14:48.199785,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:15:08.253673,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:15:28.294510,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:15:48.338036,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:16:08.377727,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:16:28.425544,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:16:48.466545,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:17:08.509808,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:17:28.549822,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:17:48.603912,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:18:08.644469,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:18:28.687509,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:18:48.728955,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:19:08.779074,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:19:28.820269,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:19:48.866425,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:20:08.906700,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:20:28.947095,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:20:48.985204,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:21:09.031452,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:21:29.070588,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:21:49.108381,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:22:09.147476,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:22:29.185646,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:22:49.224630,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:23:09.276436,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:23:29.317502,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:23:49.355684,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:24:09.395800,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:24:29.493691,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:24:49.531256,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:25:09.575484,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:25:29.617501,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:25:49.668831,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:26:09.708463,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:26:29.752246,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:26:49.792502,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:27:09.845021,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:27:29.887670,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:27:49.927941,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:28:09.969969,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:28:30.019212,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:28:50.059885,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:29:10.105527,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:29:30.146232,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:29:50.198193,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:30:10.241518,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:30:30.285502,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:30:50.326105,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:31:10.377567,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:31:30.468327,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:31:50.512971,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:32:10.553067,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:32:30.607557,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:32:50.651373,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:33:10.697219,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:33:30.737250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-01T17:33:50.777667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-01T17:34:10.816695,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:34:30.860002,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:34:50.901326,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:35:10.945368,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:35:30.991537,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0
2025-06-01T17:35:51.037699,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0
2025-06-01T17:36:11.075525,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:36:31.132399,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:36:51.172443,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:37:11.218712,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:37:31.258201,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:37:51.362023,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:38:11.402623,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:38:31.446423,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:38:51.485674,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:39:11.541418,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:39:31.581570,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:39:51.626798,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:40:11.664710,1,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:40:31.714691,1,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T17:40:51.754540,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:41:11.798264,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:41:31.841468,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:41:51.888364,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:42:11.928492,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:42:31.973516,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2025-06-01T17:42:52.015461,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:43:12.069577,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:43:32.110888,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:43:52.214754,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:44:12.254214,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:44:32.294750,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2025-06-01T17:44:52.349876,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:45:12.397366,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:45:32.437744,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:45:52.491037,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:46:12.535753,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:46:32.580428,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2025-06-01T17:46:52.620549,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:47:12.667370,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:47:32.711560,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:47:52.756984,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:48:12.798592,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:48:32.838414,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2025-06-01T17:48:52.880670,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:49:12.919645,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:49:32.961656,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:49:53.015482,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:50:13.056584,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:50:33.101605,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2025-06-01T17:50:53.198044,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:51:13.251253,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:51:33.293073,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:51:53.335667,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:52:13.375506,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:52:33.428682,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2025-06-01T17:52:53.469573,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:53:13.515396,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:53:33.554308,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:53:53.609812,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:54:13.651453,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:54:33.694781,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2025-06-01T17:54:53.734217,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:55:13.783986,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:55:33.826618,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:55:53.875032,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:56:13.916436,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:56:33.967506,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2025-06-01T17:56:54.061528,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:57:14.105816,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:57:34.152020,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:57:54.204581,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:58:14.244136,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T17:58:34.289071,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2025-06-01T17:58:54.329414,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:59:14.381715,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:59:34.420964,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T17:59:54.466718,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:00:14.511768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-01T18:00:34.568288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-06-01T18:00:54.610765,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:01:14.652224,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:01:34.695165,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:01:54.735306,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:02:14.776251,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0
2025-06-01T18:02:34.824539,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,1,0
2025-06-01T18:02:54.864979,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:03:14.912784,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:03:34.953960,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:03:55.000717,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:04:15.039490,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:04:35.091388,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T18:04:55.130889,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:05:15.175640,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:05:35.217282,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:05:55.271781,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:06:15.315804,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:06:35.361961,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T18:06:55.403396,1,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:07:15.455668,1,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:07:35.495424,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:07:55.547006,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:08:15.587283,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:08:35.625396,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T18:08:55.664905,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:09:15.766730,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:09:35.805588,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:09:55.845979,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:10:15.885532,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:10:35.927327,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T18:10:55.966267,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:11:16.018487,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:11:36.057875,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:11:56.102491,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:12:16.142535,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:12:36.185593,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T18:12:56.225461,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:13:16.269740,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:13:36.313484,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:13:56.368077,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:14:16.411772,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:14:36.455313,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T18:14:56.498155,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:15:16.541918,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:15:36.584473,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:15:56.684062,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:16:16.724698,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:16:36.763491,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T18:16:56.804299,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:17:16.849319,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:17:36.893443,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:17:56.931051,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:18:16.975375,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:18:37.023877,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T18:18:57.064725,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:19:17.117747,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:19:37.159846,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:19:57.202837,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:20:17.244382,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:20:37.297432,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T18:20:57.338075,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:21:17.379114,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:21:37.420475,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:21:57.537219,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:22:17.579637,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:22:37.628409,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T18:22:57.667398,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:23:17.706314,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:23:37.746572,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:23:57.784645,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:24:17.823183,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:24:37.859748,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T18:24:57.901512,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:25:17.947687,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2025-06-01T18:25:37.989788,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:25:58.027256,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:26:18.067459,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:26:38.112378,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0
2025-06-01T18:26:58.156053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-01T18:27:18.198919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-01T18:27:38.236850,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
2025-06-01T18:27:58.329283,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
